Goodpaster, Edwin W.;;;;;;;;;;Vie professionnelle | Time Magazine
M?rica, Ram?n;;;;;;;;;;
Estr?zulos, Enrique;;;;;;;;;;
Lecaldare, Luis Ignacio;;;;;;;;;;
Estr?zulos, Enrique;;;;;;;;;;
Rubens, Erwin Felix;;;;;;;;;;
Abbondanza, Jorge;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Teatro 18 de Julio ;Empresa Nicolas Messuti;;;;;;;;;
Teatro 18 de Julio ;Messuti Hnos.;;;;;;;;;
Teatro 18 de Julio ;Messuti Hnos.;;;;;;;;;D?c?s de Jos? Mora Guarnido
S. O. D. R. E. Estudio Auditorio;;;;;;;;;;
Teatro 18 de Julio ;Messuti Hnos.;;;;;;;;;
S. O. D. R. E. Estudio Auditorio;;;;;;;;;;
El Cuadro Dram?tico de la Asociaci?n Cristiana de J?venes;;;;;;;;;;
Asociaci?n Cristiana de J?venes de Montevideo;;;;;;;;;;
Teatro 18 de Julio ;Empresa Nicolas Messuti;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;
S. O. D. R. E. Estudio Auditorio;;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Sant?
Teatro Oficial Mar?a Guerrero ;Ministerio de Informaci?n y Turismo;;;;;;;;;
Instituto de Cultura Hispanica;;;;;;;;;;
Ville de Paris ;Th??tre Sarah Bernhardt;;;;;;;;;
Teatro Victoria;;;;;;;;;;
Comedia Nacional ;Comisi?n de Teatros Municipales;;;;;;;;;
Comedia Nacional ;Comisi?n de Teatros Municipales;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Sant?
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Sant?
Comedia Nacional ;Comisi?n de Teatros Municipales;;;;;;;;;Culture
Comedia Nacional ;Comisi?n de Teatros Municipales;;;;;;;;;"?dition | Falla, Manuel de (1876-1946) | ""El amor brujo"""
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;
Teatro Circular de Montevideo;;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Famille | Mariage
Teatro Libre de Montevideo;;;;;;;;;;Famille | Mariage
Teatro Libre de Montevideo;;;;;;;;;;Famille | Mariage
Teatro Libre de Montevideo;;;;;;;;;;
Teatro Libre de Montevideo;;;;;;;;;;Concours litt?raire
Compa??a Nacional de Comedias Florencio S?nchez;;;;;;;;;;
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;P?cheries uruguayennes
Teatro 18 de Julio ;Empresa Nicolas Messuti;;;;;;;;;Archives | Lanau, Federico (1891-1928)
Club de Teatro ;Federaci?n de Teatros Independientes;;;;;;;;;Sant?
Mendiz?bal, Mar?a Ester A. de ;El Tinglado;;;;;;;;;Vie quotidienne
Sala Verdi - Comisi?n de Teatros Municipales;;;;;;;;;;Th?se de Doctorat | Mora Guarnido, Jos? (1894- 1968)
Club de Teatro ;Federaci?n de Teatros Independientes;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Teatro Victoria;;;;;;;;;;Garc?a Lorca, Federico (1898-1936) | Gibson, Ian
Instituci?n Teatral El Galp?n ;Federaci?n De Teatros Independientes del Uruguay;;;;;;;;;Mora Guarnido, Jos? (1894- 1968) | Garc?a Lorca, Federico (1898-1936)
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Mora Guarnido, Jos? (1894- 1968) | Jounalisme | Diplomatie
Teatro Victoria;;;;;;;;;;Mora Guarnido, Jos? (1894- 1968)
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Mora Guarnido, Jos? (1894- 1968)
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;"""Romance de la luna, luna"""
El Tinglado ;Federaci?n De Teatros Independientes del Uruguay;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Instituci?n Teatral El Galp?n ;Federaci?n De Teatros Independientes del Uruguay;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Teatro Victoria;;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Club de Teatro ;Federaci?n de Teatros Independientes;;;;;;;;;Transformation | Crise | Ecriture | Voyage
Sala Verdi - Comisi?n de Teatros Municipales;;;;;;;;;;"""La casa inundada"""
Direcci?n de la Comisi?n Teatros Municipales;;;;;;;;;;"""La casa inundada"""
Instituci?n Teatral El Galp?n ;Federaci?n De Teatros Independientes del Uruguay;;;;;;;;;Autofiction | Jeunesse | Amour
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Autofiction | Jeunesse | Amour
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Autofiction | Jeunesse | Amour
Comedia Nacional ;Direcci?n de la Comisi?n de Teatros Municipales;;;;;;;;;Autofiction | Jeunesse | Amour
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Autofiction | Enfance
Centro M?sica y Arte Montevideo ;Opera Circular Independiente;;;;;;;;;Autofiction | Enfance
S. O. D. R. E. Estudio Auditorio;;;;;;;;;;
Teatro Sol?s ;Intendencia Municipal de Montevideo;;;;;;;;;
Teatro Sol?s ;Intendencia Municipal de Montevideo;;;;;;;;;
Intendencia Municipal de Montevideo ;Departamento de Hoteles, Casinos y Turismo;;;;;;;;;Autofiction | Autobiographie | Enfance
Teatro Sol?s ;Comisi?n de Teatros Municipales;;;;;;;;;Autofiction | Autobiographie | Enfance
Alianza Cultural Uruguay Estados Unidos ;Biblioteca Artigas-Washington;;;;;;;;;
Comedia Nacional ;Servicio de Teatros Municipal;;;;;;;;;
Intendencia Municipal de Montevideo ;Servicio de Teatros Municipales;;;;;;;;;
Com?die Fran?aise;;;;;;;;;;Autofiction | Musique
Gran Cine Teatro 18 De Julio;;;;;;;;;;Autofiction | Enfance
Teatro del Notariado;;;;;;;;;;Autofiction | Enfance
Teatro Valle Incl?n ;Centro Gallego;;;;;;;;;Autofiction
Intendencia Municipal de Montevideo ;Servicio de Teatros Municipales;;;;;;;;;Autofiction
Sala Verdi ;Intendencia Municipal de Montevideo;;;;;;;;;Autofiction
Secci?n Uruguaya de la Asociasi?n Internacional de Cr?ticos de Teatro;;;;;;;;;;Autofiction
Denis Molina, Carlos;;;;;;;;;;Auto-fiction
Zorrilla, Jos?;;;;;;;;;;Auto-fiction
Giraudoux, Jean;;;;;;;;;;Auto-fiction
Torre, Guillermo de;;;;;;;;;;Auto-fiction
Denis Molina, Carlos;;;;;;;;;;Auto-fiction
Denis Molina, Carlos;;;;;;;;;;Auto-fiction
Pauwels, Louis ;Bergier, Jacques;;;;;;;;;Auto-fiction | Famille
Editorial Alas;;;;;;;;;;Auto-fiction
Denis Molina, Carlos;;;;;;;;;;Auto-fiction | Paris
Denis Molina, Carlos;;;;;;;;;;Auto-fiction | Paris
Denis Molina, Carlos;;;;;;;;;;Auto-fiction
Denis Molina, Carlos;;;;;;;;;;"""Nadie enciende las l?mparas"" | ""Clefs de la po?sie par Jean Paulhan"""
Denis Molina, Carlos;;;;;;;;;;"""Estado actual de los intermedios"""
Denis Molina, Carlos;;;;;;;;;;" ""La casa de Ana"" | ""Libro sin tapas"" | ""La casa de Irene"""
Rep?blica Oriental del Uruguay ;Ministerio De Relaciones Exteriores;;;;;;;;;"""El fray"""
Rep?blica Oriental del Uruguay ;Ministerio De Relaciones Exteriores;;;;;;;;;Art | Litt?rature
Rep?blica Oriental del Uruguay ;Ministerio De Relaciones Exteriores;;;;;;;;;"""Historia de un cigarillo"""
Rep?blica Oriental del Uruguay ;Ministerio De Relaciones Exteriores;;;;;;;;;"""La barba metaf?sica"""
Intendencia Municipal de Montevideo ;Comisi?n de Teatros Municipales;;;;;;;;;"""Drama o comedia"""
Intendencia Municipal de Montevideo;;;;;;;;;;"""El balc?n"""
Asociaci?n de Empleados Civiles de la Naci?n;;;;;;;;;;"""Menos Julia"""
Asociaci?n de Empleados Civiles de la Naci?n;;;;;;;;;;"""Cocodrilo"""
Sociedad Uruguaya de Actores;;;;;;;;;;"""La suma"""
Jeunesses Musicales de France;;;;;;;;;;"""El convento"""
Rep?blica Oriental del Uruguay - Polic?a De Montevideo;;;;;;;;;;"""El ladr?n de ni?os"""
Rep?blica Oriental del Uruguay - Polic?a De Montevideo;;;;;;;;;;Vie personnelle | Famille
Pr?fet de Police de Paris ;R?publique Fran?aise;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay - Polic?a De Montevideo;;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti
Consejo Departemental De Montevideo;;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay ;Ministerio De Salud P?blica;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay ;Ministerio De Salud P?blica;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Pr?fet de Police de Paris ;R?publique Fran?aise;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay, Ministerio De Salud P?blica ? Divisi?n Higiene;;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay ;Biblioteca Nacional;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay ;Biblioteca Nacional;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Rep?blica Oriental del Uruguay ;Biblioteca Nacional;;;;;;;;;Vie professionnelle | Musique | Concerts | Amiti?
Administrateur du Journal Acci?n;;;;;;;;;;Vie personnelle | Famille | Amiti
Corrali, Juan Pedro;;;;;;;;;;Vie personnelle | Famille | Amiti?
Minist?re Des Affaires ?trang?res ;Direction G?n?rale Des Relations Culturelles;;;;;;;;;Vie personnelle | Famille | Amiti?
Direction de la Police G?n?rale ;Pr?fet de Police;;;;;;;;;Vie personnelle | Famille | Amiti?
Direcci?n de Tr?nsito y Transporte;;;;;;;;;;"""Por los tiempos de Clemente Colling"""
Direcci?n General del Registro del Estado Civil;;;;;;;;;;"""Por los tiempos de Clemente Colling"""
Direcci?n de Tr?nsito y Transporte;;;;;;;;;;"Amiti? | ""El caballo perdido"" | ""Por los tiempos de Clemente Colling"""
Presidencia del Gobierno ;Direcci?n General de Marruecos y Colonias;;;;;;;;;"Amiti? | ""El caballo perdido"" | ""Por los tiempos de Clemente Colling"""
Rep?blica Oriental del Uruguay - Registro Civil;;;;;;;;;;"Amiti? | ""El caballo perdido"""
Comit? d?Accueil aux ?tudiants ?trangers;;;;;;;;;;F?licitations
Passaporte, Ant?nio Pedro Carreta;;;;;;;;;;Vie personnelle | Famille | Voyage
Passaporte, Ant?nio Pedro Carreta;;;;;;;;;;Vie personnelle | Famille | Voyage
Passaporte, Ant?nio Pedro Carreta;;;;;;;;;;Vie personnelle | Famille | Voyage
Cort?s;;;;;;;;;;Vie personnelle | Famille | Voyage
Garc?a Garrabella, Luis;;;;;;;;;;Vie personnelle | Famille | Voyage
Greff;;;;;;;;;;Vie personnelle | Famille | Voyage
Gaby;;;;;;;;;;Vie personnelle | Famille | Voyage
Leconte, Andr?;;;;;;;;;;Vie personnelle | Famille | Voyage
Castellanos Balparda, Leandro;;;;;;;;;;Vie personnelle | Famille | Voyage
Ant?nez, Day Man;;;;;;;;;;Vie personnelle | Famille | Voyage
Roisin, Lucien;;;;;;;;;;Vie personnelle | Famille | Voyage
Roisin, Lucien;;;;;;;;;;Vie personnelle | Famille | Voyage
Cebollero, J.;;;;;;;;;;"""Las hortensias"" | Revue La Licorne"
Roisin, Lucien;;;;;;;;;;Vie personnelle | Famille | Voyage
Roisin, Lucien;;;;;;;;;;Vie personnelle | Famille | Voyage
Mauri, C.;;;;;;;;;;Vie personnelle | Famille
Greff;;;;;;;;;;Vie personnelle | Famille | Voyage
Denis Molina, Carlos;;;;;;;;;;Vie personnelle | Amiti
Lentini, Enrique;;;;;;;;;;Vie personnelle | Amiti
Queirolo, Roberto H.;;;;;;;;;;Vie personnelle | Amiti?
Asociaci?n de Empleados Civiles de la Naci?n;;;;;;;;;;Musique | Partition musicale | Nieto, Amalia (1907-2003)
Moro, Luis e Hijos;;;;;;;;;;Vie professionnelle | Musique | Concert | Repr?sentation
Comisi?n Nacional de Bellas Artes ;Ministerio de Instrucci?n P?blica y Previsi?n Social;;;;;;;;;Vie professionnelle | Musique | Concert | Repr?sentation
Unidad Coronaria M?vil;;;;;;;;;;Vie professionnelle | Litt?rature | Hern?ndez, Felisberto (1902?1964) | Supervielle, Jules (1884-1960)
?ditions Barr?-Dayez;;;;;;;;;;
?ditions Barr?-Dayez;;;;;;;;;;"""El caballo perdido"""
?ditions Barr?-Dayez;;;;;;;;;;"Portrait de Felisberto Hern?ndez | ""El caballo perdido"" | ""Por los tiempos de Clemente Colling"""
?ditions Barr?-Dayez;;;;;;;;;;"""El balc?n""| ""El caballo perdido"" | ""Por los tiempos de Clemente Colling"""
Denis Molina, Carlos;;;;;;;;;;"""El caballo perdido"" | ""Por los tiempos de Clemente Colling"""
?AMTC (?sterreichicher Autobil Motorad ? Und Touring Club);;;;;;;;;;Hommage ? Felisberto Hern?ndez
Bregna ? Guia De Buenos Aires;;;;;;;;;;Archives Felisberto Hern?ndez
Comisi?n Nacional de Turismo;;;;;;;;;;"Th??tre de l?absurde | ""So?ar con Ceci trae cola"" | ""Celebraci?n en la plaza"""
"Ediciones ""la Espa?a Maravillosa del Turismo""";;;;;;;;;;"Th??tre de l?absurde | ""So?ar con Ceci trae cola"" | ""Celebraci?n en la plaza"""
Hotel Compostela;;;;;;;;;;"Th??tre de l?absurde | ""So?ar con Ceci trae cola"" | ""Celebraci?n en la plaza"""
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"""Improntus de YO Nesco"""
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"""Golpe de amanecer"" | Castellanos Balparda, Leandro (1894-1957) | Th??tre po?tique"
Direcci?n General del Turismo - Oficina de Informaci?n en Barcelona ;Patronato Nacional Del Turismo - Rep?blica Espa?ola;;;;;;;;;"""Golpe de amanecer"" | Castellanos Balparda, Leandro (1894-1957) | Th??tre po?tique"
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"""Los ?lamos de mi ventana"" | Litt?rature | Oneto Jaume, Miguel Alberto | Presse | Revue Asir | Th??tre r?aliste critique"
Direcci?n General del Turismo ;Oficina de Informaci?n en Segovia;Patronato Nacional Del Turismo;Junta Provincial Del Turismo;;;;;;;"""Los ?lamos de mi ventana"" | Litt?rature | Oneto Jaume, Miguel Alberto | Presse | Revue Asir | Th??tre r?aliste critique"
Direcci?n General del Turismo ;Oficina De Informaci?n en ?vila;Patronato Nacional del Turismo;Rep?blica Espa?ola;;;;;;;"""Afuera espera el alba"" | ""Consagraci?n de la primavera"" | Th??tre r?aliste critique"
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"""Afuera espera el alba"" | ""Consagraci?n de la primavera"" | Th??tre r?aliste critique"
Direcci?n General del Turismo;;;;;;;;;;"""Afuera espera el alba"" | ""Consagraci?n de la primavera"" | Th??tre r?aliste critique"
Direcci?n General del Turismo ;Oficina de Informaci?n en Granada;;;;;;;;;"""Afuera espera el alba"" | ""Consagraci?n de la primavera"" | Th??tre r?aliste critique"
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"""Eclipse"" | Bergam?n, Jos? (1895-1983) | Revue Alfar | Th??tre po?tique"
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"""Tiempo de llorar"" | Th??tre r?aliste critique"
Direcci?n General del Turismo ;Oficina de Turismo en Santa Cruz de Tenerife;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique"
Banco de Espa?a;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique"
Denis Molina, Carlos;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique"
Repubblica Italiana;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique"
Editorial Farrar & Rinehart, Inc.;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique | Traduction fran?aise"
Comisi?n de Teatros Municipales;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique | Traduction anglaise"
Ministerio de Salud P?blica;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique | Traduction anglaise"
Asociaci?n de Empleados Civiles de la Naci?n;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique | Traduction anglaise"
Banco de la Rep?blica Oriental del Uruguay;;;;;;;;;;"""El clima en que vivimos o La paloma de Troya"" | ""The atmosphere we live in or The dove of Troy"" | Th??tre r?aliste critique | Traduction anglaise"
Giraldi Dei Cas, Norah;;;;;;;;;;"""El regreso de Ulises"" | Th??tre po?tique"
Giraldi Dei Cas, Norah;;;;;;;;;;"""El regreso de Ulises"" | Th??tre po?tique"
H?tel Claridge;;;;;;;;;;"""El regreso de Ulises"" | Th??tre po?tique"
Falco, L?ber;;;;;;;;;;"""El regreso de Ulises"" | Th??tre po?tique"
Polic?a de Montevideo ;Comisar?a de Tr?nsito;;;;;;;;;"""El regreso de Ulises"" | Th??tre po?tique"
Denis Molina, Carlos;;;;;;;;;;"""El regreso de Ulises"" | Th??tre po?tique"
Denis Molina, Carlos;;;;;;;;;;"""Hasta en las mejores familias"" | Th??tre r?aliste critique"
Denis Molina, Carlos;;;;;;;;;;"""Hasta en las mejores familias"" | Th??tre r?aliste critique"
Hern?ndez, Felisberto;;;;;;;;;;"""Hasta en las mejores familias"" | Th??tre r?aliste critique"
Gran Hotel Comercio Europeo;;;;;;;;;;"""Hasta en las mejores familias"" | Th??tre r?aliste critique"
H?tel Claridge;;;;;;;;;;"""Hasta en las mejores familias"" | Th??tre r?aliste critique"
Taride, Alphonse;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Vallani, G. B.;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
"""Geographia"" Ltd.";;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Vincitorio, Ettore Adriano Augusto;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Ediciones A. B. C.;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Librairie Larousse;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional del Turismo;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional del Turismo;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional del Turismo;;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Direcci?n General del Turismo ;Patronato Nacional Del Turismo;Rep?blica Espa?ola;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre de l?absurde | ""Por ejemplo compulsivo"" | ""Silencio invicto"" | ""La boa"" | ""La boa iluminada"" | ""Un dios aparte"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | ""La ni?a y el espantap?jaros"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | ""Que voy de vuelo"" | ""Camino enamorado"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | ""Que voy de vuelo"" | ""Camino enamorado"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""El pan sobre la mesa"" | ""Morir, tal vez so?ar"" | ""Un domingo extraordinario"" | Giraldi Dei Cas, Norah (1947-) | Caviglia, Orestes (1893-1971) | ""Les jeux interdits"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""El pan sobre la mesa"" | ""Morir, tal vez so?ar"" | ""Un domingo extraordinario"" | Caviglia, Orestes (1893-1971) | ""Les jeux interdits"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""El pan sobre la mesa"" | ""Morir, tal vez so?ar"" | ""Un domingo extraordinario"" | Caviglia, Orestes (1893-1971) | ""Les jeux interdits"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""El pan sobre la mesa"" | ""Morir, tal vez so?ar"" | ""Un domingo extraordinario"" | Caviglia, Orestes (1893-1971) | ""Les jeux interdits"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""El pan sobre la mesa"" | ""Morir, tal vez so?ar"" | ""Un domingo extraordinario"" | Caviglia, Orestes (1893-1971) | ""Les jeux interdits"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""Morir, tal vez so?ar"" | Traduction fran?aise | ""Les jeux interdits"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | ""Noche de Bong?"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | ""Noche de Bong?"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | N?mero | Recherches et ?tudes comparatistes ibero-fran?aises de la Sorbonne Nouvelle | Xirgu, Margarita (1888-1969) | ""Orph?e"" | ""Orfeo"" | Festival Internacional de Cine de Punta del Este"
Patronato Nacional del Turismo ;Rep?blica Espa?ola;Junta Provincial de Turismo;;;;;;;;"Th??tre po?tique | N?mero | Recherches et ?tudes comparatistes ibero-fran?aises de la Sorbonne Nouvelle | Xirgu, Margarita (1888-1969) | ""Orph?e"" | ""Orfeo"" | Festival Internacional de Cine de Punta del Este"
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | Traduction fran?aise | Walter Correa Luna | ""Orph?e"" | ""Orfeo"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | Traduction fran?aise | Walter Correa Luna | ""Orph?e"" | ""Orfeo"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre po?tique | Traduction fran?aise | ""Orph?e"" | ""Orfeo"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre r?aliste critique | ""Dormitorio com?n"""
Patronato Nacional Del Turismo ;Rep?blica Espa?ola;;;;;;;;;"Th??tre surr?aliste | ""Por el pulm?n del retrato suspiran los ?ngeles"""
Patronato Nacional del Turismo ;Junta Provincial De Turismo De Badajoz;;;;;;;;;"Th??tre surr?aliste | ""Por el pulm?n del retrato suspiran los ?ngeles"""
Office National Espagnol du Tourisme - Madrid;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Patronato Nacional del Turismo;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Gouvernement Fran?ais;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
?ditions Taride;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Edici?n Peuser;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Patronato Nacional del Turismo;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Giraldi, Daniel;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre r?aliste critique | ""Los convidados de lluvia"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
Sansone de Mart?nez, En?ida;;;;;;;;;;"Th??tre de l?absurde | ""Prohibido morir"""
